timestamp,env_name,repetition,read_par,deser_par,comp_par,send_par,rcv_par,decomp_par,ser_par,write_par,buffer_size,server_buffpool_size,client_buffpool_size,format,compression_lib,skip_ser,skip_deser,time,data_size
1757581506,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,1,lz4,0,0,4.415961,558876826
1757581517,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,1,lz4,0,0,4.35032,502025373
1757581529,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,1,lz4,0,0,4.316853,473319125
1757581540,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,lz4,0,0,4.334932,459016435
1757581551,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,lz4,0,0,4.334171,451963425
1757581564,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,2,lz4,0,0,5.816312,945366644
1757581576,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,2,lz4,0,0,4.538448,719177005
1757581587,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,2,lz4,0,0,4.429658,597852937
1757581598,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,2,lz4,0,0,4.365051,539957699
1757581610,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,2,lz4,0,0,4.347218,511367376
1757581621,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,lz4,0,0,4.322505,500432043
1757581632,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,lz4,0,0,4.32538,497752104
1757581645,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,1,lzo,0,0,5.830093,910008435
1757581657,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,1,lzo,0,0,4.532276,707106828
1757581668,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,1,lzo,0,0,4.421132,594799137
1757581680,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,1,lzo,0,0,4.375064,544425956
1757581691,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,1,lzo,0,0,4.338095,516425979
1757581702,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,lzo,0,0,4.328808,503963480
1757581714,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,lzo,0,0,4.315272,496995243
1757581726,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,2,lzo,0,0,5.818069,920840756
1757581738,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,2,lzo,0,0,4.549914,696934517
1757581749,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,2,lzo,0,0,4.425651,586452222
1757581761,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,2,lzo,0,0,4.357232,532092392
1757581772,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,2,lzo,0,0,4.306495,506098869
1757581783,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,lzo,0,0,4.328653,494163714
1757581795,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,lzo,0,0,4.327161,491454387
1757581808,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,1,snappy,0,0,5.823049,941928004
1757581819,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,1,snappy,0,0,4.537049,710510096
1757581831,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,1,snappy,0,0,4.424501,610131023
1757581842,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,1,snappy,0,0,4.350409,560130204
1757581853,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,1,snappy,0,0,4.34046,535218910
1757581865,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,snappy,0,0,4.337518,522802533
1757581875,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,snappy,0,0,3.324487,516697718
1757581888,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,2,snappy,0,0,5.840403,955316241
1757581899,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,2,snappy,0,0,4.547431,728815988
1757581911,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,2,snappy,0,0,4.430339,616860715
1757581922,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,2,snappy,0,0,4.349166,560101362
1757581933,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,2,snappy,0,0,4.341567,544274896
1757581945,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,snappy,0,0,4.333524,533269655
1757581956,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,snappy,0,0,4.35016,530371563
1757581969,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,1,zstd,0,0,6.065334,745054800
